0.68868,7.7984
2.6568,1.1734
17.518,4.2339
2.5323,1.3377
50.626,12.027
29.982,2.0372
7.9313,30.054
2.35,7.6935
0.52027,6.4981
21.12,1.3636
2.0223,24.491
33.009,12.251
5.7271,9.3999
47.51,1.9864
5.8897,3.1172
0.26597,0.63358
9.306,23.154
3.4669,5.0327
1.2275,58.243
4.1508,15.675
11.153,0.38524
0.38954,6.4616
4.4513,7.3041
13.986,10.776
3.3851,2.7878
5.3228,10.712
12.784,6.0898
1.0728,5.0946
6.7591,8.8237
20.151,22.364
18.895,8.097
1.0708,19.809
1.4054,1.0663
10.037,7.1704
22.47,4.3337
0.11343,5.0865
0.49606,4.9163
24.528,24.346
5.3112,0.09651
13.274,31.707
10.451,4.9291
21.205,2.3464
12.628,2.0603
22.036,14.535
1.7762,1.3305
21.762,14.901
0.045489,14.231
2.8063,2.9643
3.0199,8.274
11.717,15.415
7.4406,0.0039138
2.7584,7.4226
4.1924,9.1
5.2377,0.14187
14.134,3.1359
11.871,7.0166
1.6878,10.739
7.0947,12.214
10.476,1.8238
0.25108,34.927
16.815,4.0973
4.294,6.6707
17.088,7.5634
22.696,7.5572
32.761,3.8957
7.6803,2.6096
9.4099,6.813
12.183,2.5892
1.3212,0.60823
13.604,1.9639
5.1782,4.1644
5.3818,5.135
11.393,11.429
2.3654,4.2861
8.4742,0.028116
3.9869,25.004
16.575,2.3009
0.1774,0.86031
4.5797,5.9208
1.6539,13.64
5.1537,12.191
1.5847,9.9518
6.2194,3.3635
1.0216,5.0467
1.6375,7.8752
11.323,9.3692
1.2793,18.328
11.53,9.3093
20.316,7.1455
13.225,21.824
0.68376,2.3997
10.004,6.2725
20.933,17.321
6.1424,21.58
14.142,0.34742
19.592,0.88797
12.523,8.3141
54.015,2.127
18.073,0.15162
5.9856,53.303
16.194,13.876
5.677,13.915
24.055,18.125
0.68763,0.85272
2.2252,3.1981
27.124,1.4089
21.754,4.5473
8.13,51.154
0.11854,15.672
0.53355,6.8516
4.3113,8.9575
3.2854,2.7591
5.6287,2.2952
0.014548,4.4438
1.9346,11.277
9.4016,3.7442
6.7479,3.5366
5.9759,0.14665
1.7563,5.0583
13.861,8.1709
23.52,15.821
4.3193,17.502
0.57529,22.865
12.245,7.07
0.53016,2.7019
30.722,17.106
16.698,1.28
0.26603,4.3116
8.8177,5.6424
4.7659,0.95017
7.6257,5.9386
16.33,15.334
0.68217,9.5913
0.55849,2.6376
8.2683,38.081
1.8963,13.391
15.848,12.3
1.0464,7.6082
6.0938,2.9464
17.445,39.461
14.851,1.525
2.3754,1.0174
0.10464,4.3829
3.979,0.11251
2.9623,6.9825
0.27354,14.025
14.347,13.049
9.6136,1.7751
3.0677,9.6205
0.27133,7.9728
3.5905,0.64112
13.994,1.5988
2.9373,3.3148
37.071,29.826
52.121,2.0948
8.1711,9.5093
10.416,5.7248
4.2929,14.532
1.1658,5.1867
2.7976,15.025
2.0163,8.1362
26.294,2.4507
14.789,9.6894
5.6135,29
5.1101,2.3422
48.552,0.55204
79.622,1.8275
3.1232,0.1353
2.7937,35.328
1.6328,3.4039
15.979,12.145
1.6469,4.3333
23.809,1.13
11.982,5.3754
14.969,10.481
3.9472,18.273
5.5791,11.399
36.533,10.061
47.08,3.4403
3.6218,5.7774
7.9255,1.8872
3.467,9.5396
3.0271,0.20025
13.964,23.678
9.5866,20.228
24.576,18.268
27.911,5.2089
2.6557,15.391
12.156,2.4785
22.445,1.3246
5.5189,9.449
5.0636,16.538
3.8859,0.5285
13.334,3.7761
17.591,8.8607
2.0868,9.8238
4.6727,14.579
26.101,13.213
3.5854,4.5587
24.977,4.4221
9.5361,17.487
3.8437,3.3803
7.8009,1.7951
14.632,4.46
8.376,2.3982
21.464,13.882
1.492,3.3623
1.0536,2.7376
8.5347,12.761
10.097,5.8533
2.5093,2.2084
25.358,6.2686
2.0814,15.701
9.1919,5.9172
10.271,13.282
6.5483,5.6394
1.9904,16.807
4.8379,12.748
5.3271,6.6271
6.5801,4.416
3.6966,1.1752
12.284,3.8289
46.378,5.3257
1.0857,10.216
12.178,4.1941
17.375,4.7082
10.954,10.319
13.281,2.3572
1.9254,30.271
1.2014,5.9333
0.76304,16.412
3.1495,15.095
20.027,1.7272
26.218,16.28
19.499,6.1229
2.8059,2.1503
10.83,0.56381
11.126,7.5978
12.952,3.3583
3.7042,7.9696
5.9045,4.5266
0.21995,10.908
45.022,22.19
25.358,10.937
1.6975,2.1559
13.054,3.825
0.29723,15.336
4.3306,2.4854
77.323,6.1608
0.60047,5.9835
0.35315,6.0326
10.466,5.5111
9.5929,25.567
3.8917,10.123
28.763,1.8964
21.292,5.725
31.3,4.9651
0.94555,4.6857
6.1115,51.139
7.4287,19.875
0.62247,15.48
6.9015,13.257
12.036,7.4866
9.1886,7.847
1.2277,3.8403
8.476,1.1691
0.71944,1.7276
0.22745,0.51336
9.4088,10.731
9.4354,6.2632
7.8004,0.81131
3.5464,25.055
1.8647,0.52144
7.294,6.4567
4.0448,29.054
12.618,13.71
3.5986,7.086
6.9256,1.9211
3.354,3.2061
7.6309,13.651
18.698,6.6376
3.6367,2.925
0.60537,11.084
51.396,2.5278
0.21449,15.578
28.342,35.32
21.148,9.5864
3.1135,10.207
8.5986,1.3402
17.565,5.6853
6.3264,12.863
13.02,11.559
37.008,10.144
4.5579,0.39154
9.2137,24.37
2.3304,1.5123
0.8654,0.61591
6.0276,6.8134
10.257,2.1459
6.342,24.169
3.1489,11.196
8.964,1.3375
9.2051,13.748
19.649,7.824
7.1631,7.9182
13.315,2.683
3.2877,3.5189
17.118,2.8623
11.921,6.5153
5.9199,8.1479
11.055,8.03
13.187,4.0237
9.6314,11.84
22.268,0.076704
2.122,21.172
15.499,0.28474
3.5188,5.1823
18.535,0.80823
3.5318,1.1822
8.3639,8.8068
25.408,5.4552
6.1779,6.532
1.5368,12.504
18.388,8.3826
30.801,5.4302
1.3792,7.6507
3.8136,46.778
7.1659,1.8617
11.172,19.224
9.2941,7.7761
23.001,1.3448
0.15834,3.5657
12.2,13.598
18.074,1.9219
8.5015,3.5957
7.4536,2.0041
24.093,29.859
1.6083,16.102
12.388,11.966
1.4131,40.873
19.922,4.7195
0.18073,2.7648
18.915,0.63429
26.167,11.497
31.717,6.3257
8.9567,7.1484
22.683,2.7439
4.7611,1.1085
0.22361,13.574
3.7346,14.255
5.3785,8.4216
19.721,8.1599
17.74,9.6099
5.1281,7.6103
7.2932,0.78949
1.6114,8.5525
21.452,1.4652
1.2003,7.8025
0.34807,7.7601
5.1131,5.6169
14.595,13.213
19.646,1.4239
1.6717,9.6194
8.6042,7.4344
2.5524,1.5024
0.26376,0.64424
22.118,16.107
1.5948,1.2126
36.587,3.4599
13.078,1.0482
11.51,8.973
15.707,13.993
2.7892,7.4811
17.458,4.4743
4.3784,1.0448
0.92247,22.814
12.725,1.8678
0.57353,7.744
51.327,6.6217
16.843,1.0407
4.9484,1.4499
6.7776,0.062388
1.2083,28.286
32.818,11.648
19.629,3.8898
4.5101,4.3696
1.8483,13.447
9.8902,3.0167
27.386,8.6636
9.7246,3.6831
4.29,0.88796
3.8119,0.94726
18.057,9.0459
11.112,11.052
7.4949,6.3772
9.1948,1.6569
18.524,0.37954
34.515,17.979
26.636,1.3702
38.289,13.312
18.957,7.8593
18.793,5.507
9.6554,16.316
30.442,1.7421
1.0103,2.8226
23.2,1.1451
3.7345,3.6508
38.195,8.8649
6.1137,4.157
10.129,1.5733
10.147,4.0351
18.982,5.507
9.336,15.612
0.96776,0.39117
28.938,3.6894
1.0797,9.9094
25.213,10.422
9.3064,11.457
5.6169,20.548
1.8099,0.062134
4.1404,0.55084
3.4841,9.6913
23.904,8.0012
7.0245,15.766
5.9133,0.17391
29.426,6.5406
3.6419,11.202
7.0284,3.7966
7.1637,2.1984
4.9402,4.1094
16.755,0.3897
10.419,12.824
0.44687,0.3876
2.899,7.265
12.291,2.5061
3.1655,5.5293
3.1724,11.646
13.799,3.6648
6.8697,6.5108
12.902,0.43099
0.54891,13.253
25.215,7.2987
12.129,0.19117
8.8736,0.053885
8.0016,5.1107
1.464,6.2624
2.3353,5.1425
13.931,19.953
14.878,3.116
0.47303,22.491
1.1971,5.5053
25.743,11.85
17.711,6.5571
8.9886,2.035
4.8001,3.9018
3.9808,1.9283
19.277,3.7794
7.0181,2.3411
3.279,4.1758
2.0477,2.656
1.6772,29.107
12.151,2.059
2.0594,8.2615
18.659,6.1291
13.866,1.0141
10.133,10.934
1.2944,8.6499
32.266,10.718
14.106,0.47476
3.4613,0.099324
15.334,0.33935
4.7688,8.113
2.9325,23.944
2.9365,5.3352
5.3382,3.2117
6.5009,3.8325
1.5346,4.3914
1.7707,3.6459
4.6782,0.75121
2.4364,0.31357
6.8888,29.572
0.87496,5.7467
3.482,7.7219
18.504,3.6487
7.4126,1.4701
8.5979,5.8749
12.646,1.4039
1.5807,5.8572
16.878,14.684
1.4855,8.3848
5.9228,4.8508
0.18937,2.2861
4.571,5.0547
5.2183,20.721
9.8118,7.3777
4.1445,10.15
0.44117,0.061587
22.108,3.0762
19.144,0.22241
4.8209,5.8586
1.6424,2.1508
2.5675,2.1046
2.6463,13.547
17.458,4.3072
14.581,0.65388
7.2154,3.9657
0.42825,5.2119
0.58861,11.36
2.3174,0.58256
4.2058,18.356
0.61974,22.65
11.103,11.319
0.91368,0.85383
20.128,8.8337
9.3363,4.238
39.148,1.3274
5.4446,7.8259
1.6104,8.6077
6.9439,29.757
0.22189,17.735
0.11626,3.2165
16.679,7.9125
2.2667,10.353
2.8644,2.6696
45.767,2.4903
8.6514,12.998
3.9776,12.472
8.2602,13.456
10.188,1.044
10.822,3.9145
10.293,14.623
11.424,2.2065
18.622,6.8999
12.116,0.21816
5.9078,17.182
6.5236,7.4788
7.2161,1.2986
4.4156,14.038
0.61555,1.7957
0.34006,4.5038
16.873,28.991
24.451,4.4629
18.565,9.2025
13.881,3.1235
1.5716,6.6695
12.712,5.7167
5.8407,0.38765
15.892,0.50958
24.297,3.095
3.3428,13.278
2.9426,2.5496
2.2856,5.3978
25.467,0.95534
20.428,5.8591
1.1089,3.0236
3.7699,3.6084
17.379,12.714
9.6254,12.013
14.327,16.561
3.2333,3.2154
8.7631,9.5702
7.0784,4.4112
3.9822,2.7357
63.026,11.518
14.234,4.0857
4.2803,0.34292
23.754,10.875
2.8326,4.0063
13.606,34.067
6.1643,14.207
5.5258,0.24327
21.246,0.47549
3.9227,2.7015
1.68,4.774
6.887,1.4673
12.377,0.59785
7.7982,33.483
5.901,2.4281
20.737,1.5934
13.75,7.9661
0.90234,20.029
11.427,11.815
3.9284,3.3671
1.7863,13.321
7.8947,11.797
1.9449,0.27936
21.083,4.3491
5.8754,20.258
15.598,12.749
18.662,1.6755
23.4,11.854
5.4532,0.22803
2.4036,1.4954
12.072,2.8405
9.244,0.12462
